PuzzleId,puzzle_ref,Rook_Knight,Error,Processed_Comment
NH3FT,https://lichess.org/training/NH3FT,TRUE,False,"Processing row 243: 2025-11-06 12:38:07.793377 -> Puzzle NH3FT - URL https://lichess.org/training/NH3FT, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
NRbER,https://lichess.org/training/NRbER,TRUE,False,"Processing row 244: 2025-11-06 12:38:08.924828 -> Puzzle NRbER - URL https://lichess.org/training/NRbER, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
NWssq,https://lichess.org/training/NWssq,TRUE,False,"Processing row 245: 2025-11-06 12:38:10.058745 -> Puzzle NWssq - URL https://lichess.org/training/NWssq, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
NbYUZ,https://lichess.org/training/NbYUZ,TRUE,False,"Processing row 246: 2025-11-06 12:38:11.179846 -> Puzzle NbYUZ - URL https://lichess.org/training/NbYUZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
NbvK4,https://lichess.org/training/NbvK4,TRUE,False,"Processing row 247: 2025-11-06 12:38:12.302836 -> Puzzle NbvK4 - URL https://lichess.org/training/NbvK4, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
NrM2D,https://lichess.org/training/NrM2D,TRUE,False,"Processing row 248: 2025-11-06 12:38:13.423733 -> Puzzle NrM2D - URL https://lichess.org/training/NrM2D, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
NwO34,https://lichess.org/training/NwO34,TRUE,False,"Processing row 249: 2025-11-06 12:38:14.548191 -> Puzzle NwO34 - URL https://lichess.org/training/NwO34, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Nxcsr,https://lichess.org/training/Nxcsr,TRUE,False,"Processing row 250: 2025-11-06 12:38:15.677259 -> Puzzle Nxcsr - URL https://lichess.org/training/Nxcsr, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OAmZl,https://lichess.org/training/OAmZl,TRUE,False,"Processing row 251: 2025-11-06 12:38:16.809496 -> Puzzle OAmZl - URL https://lichess.org/training/OAmZl, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OLjMK,https://lichess.org/training/OLjMK,TRUE,False,"Processing row 252: 2025-11-06 12:38:17.934708 -> Puzzle OLjMK - URL https://lichess.org/training/OLjMK, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OM6Xv,https://lichess.org/training/OM6Xv,TRUE,False,"Processing row 253: 2025-11-06 12:38:19.068092 -> Puzzle OM6Xv - URL https://lichess.org/training/OM6Xv, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OPh8i,https://lichess.org/training/OPh8i,TRUE,False,"Processing row 254: 2025-11-06 12:38:20.211062 -> Puzzle OPh8i - URL https://lichess.org/training/OPh8i, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OTSdl,https://lichess.org/training/OTSdl,TRUE,False,"Processing row 255: 2025-11-06 12:38:21.333781 -> Puzzle OTSdl - URL https://lichess.org/training/OTSdl, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OTihx,https://lichess.org/training/OTihx,TRUE,False,"Processing row 256: 2025-11-06 12:38:22.447544 -> Puzzle OTihx - URL https://lichess.org/training/OTihx, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Odpbz,https://lichess.org/training/Odpbz,TRUE,False,"Processing row 257: 2025-11-06 12:38:23.569664 -> Puzzle Odpbz - URL https://lichess.org/training/Odpbz, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Of0F2,https://lichess.org/training/Of0F2,TRUE,False,"Processing row 258: 2025-11-06 12:38:24.683389 -> Puzzle Of0F2 - URL https://lichess.org/training/Of0F2, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OfP3d,https://lichess.org/training/OfP3d,TRUE,False,"Processing row 259: 2025-11-06 12:38:25.812731 -> Puzzle OfP3d - URL https://lichess.org/training/OfP3d, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Ofxou,https://lichess.org/training/Ofxou,TRUE,False,"Processing row 260: 2025-11-06 12:38:26.991049 -> Puzzle Ofxou - URL https://lichess.org/training/Ofxou, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OgXIK,https://lichess.org/training/OgXIK,TRUE,False,"Processing row 261: 2025-11-06 12:38:28.152080 -> Puzzle OgXIK - URL https://lichess.org/training/OgXIK, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OjFDa,https://lichess.org/training/OjFDa,TRUE,False,"Processing row 262: 2025-11-06 12:38:29.269195 -> Puzzle OjFDa - URL https://lichess.org/training/OjFDa, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Om6oF,https://lichess.org/training/Om6oF,TRUE,False,"Processing row 263: 2025-11-06 12:38:30.411108 -> Puzzle Om6oF - URL https://lichess.org/training/Om6oF, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OoTiT,https://lichess.org/training/OoTiT,TRUE,False,"Processing row 264: 2025-11-06 12:38:31.529406 -> Puzzle OoTiT - URL https://lichess.org/training/OoTiT, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
OyX81,https://lichess.org/training/OyX81,TRUE,False,"Processing row 265: 2025-11-06 12:38:32.653075 -> Puzzle OyX81 - URL https://lichess.org/training/OyX81, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
P2I51,https://lichess.org/training/P2I51,TRUE,False,"Processing row 266: 2025-11-06 12:38:33.772780 -> Puzzle P2I51 - URL https://lichess.org/training/P2I51, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
P6C76,https://lichess.org/training/P6C76,TRUE,False,"Processing row 267: 2025-11-06 12:38:34.889873 -> Puzzle P6C76 - URL https://lichess.org/training/P6C76, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
P7E40,https://lichess.org/training/P7E40,TRUE,False,"Processing row 268: 2025-11-06 12:38:36.015592 -> Puzzle P7E40 - URL https://lichess.org/training/P7E40, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PEBtw,https://lichess.org/training/PEBtw,TRUE,False,"Processing row 269: 2025-11-06 12:38:37.225582 -> Puzzle PEBtw - URL https://lichess.org/training/PEBtw, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PFSA6,https://lichess.org/training/PFSA6,TRUE,False,"Processing row 270: 2025-11-06 12:38:38.358925 -> Puzzle PFSA6 - URL https://lichess.org/training/PFSA6, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PGMhf,https://lichess.org/training/PGMhf,TRUE,False,"Processing row 271: 2025-11-06 12:38:39.488761 -> Puzzle PGMhf - URL https://lichess.org/training/PGMhf, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PLcpm,https://lichess.org/training/PLcpm,TRUE,False,"Processing row 272: 2025-11-06 12:38:40.620861 -> Puzzle PLcpm - URL https://lichess.org/training/PLcpm, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PSw5p,https://lichess.org/training/PSw5p,TRUE,False,"Processing row 273: 2025-11-06 12:38:41.735532 -> Puzzle PSw5p - URL https://lichess.org/training/PSw5p, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PTkQw,https://lichess.org/training/PTkQw,TRUE,False,"Processing row 274: 2025-11-06 12:38:42.861854 -> Puzzle PTkQw - URL https://lichess.org/training/PTkQw, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PUcFB,https://lichess.org/training/PUcFB,TRUE,False,"Processing row 275: 2025-11-06 12:38:43.990672 -> Puzzle PUcFB - URL https://lichess.org/training/PUcFB, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PVoMm,https://lichess.org/training/PVoMm,TRUE,False,"Processing row 276: 2025-11-06 12:38:45.107963 -> Puzzle PVoMm - URL https://lichess.org/training/PVoMm, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Pa6RZ,https://lichess.org/training/Pa6RZ,TRUE,False,"Processing row 277: 2025-11-06 12:38:46.251942 -> Puzzle Pa6RZ - URL https://lichess.org/training/Pa6RZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PkuqE,https://lichess.org/training/PkuqE,TRUE,False,"Processing row 278: 2025-11-06 12:38:47.374235 -> Puzzle PkuqE - URL https://lichess.org/training/PkuqE, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Pmxb5,https://lichess.org/training/Pmxb5,TRUE,False,"Processing row 279: 2025-11-06 12:38:48.498882 -> Puzzle Pmxb5 - URL https://lichess.org/training/Pmxb5, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PsnMK,https://lichess.org/training/PsnMK,TRUE,False,"Processing row 280: 2025-11-06 12:38:49.619051 -> Puzzle PsnMK - URL https://lichess.org/training/PsnMK, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PuwbV,https://lichess.org/training/PuwbV,TRUE,False,"Processing row 281: 2025-11-06 12:38:50.750755 -> Puzzle PuwbV - URL https://lichess.org/training/PuwbV, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
PwoCZ,https://lichess.org/training/PwoCZ,TRUE,False,"Processing row 282: 2025-11-06 12:38:51.867928 -> Puzzle PwoCZ - URL https://lichess.org/training/PwoCZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Pzhyz,https://lichess.org/training/Pzhyz,TRUE,False,"Processing row 283: 2025-11-06 12:38:52.992482 -> Puzzle Pzhyz - URL https://lichess.org/training/Pzhyz, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
QMErI,https://lichess.org/training/QMErI,TRUE,False,"Processing row 284: 2025-11-06 12:38:54.122299 -> Puzzle QMErI - URL https://lichess.org/training/QMErI, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
QUKJJ,https://lichess.org/training/QUKJJ,TRUE,False,"Processing row 285: 2025-11-06 12:38:55.310262 -> Puzzle QUKJJ - URL https://lichess.org/training/QUKJJ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
QWmz3,https://lichess.org/training/QWmz3,TRUE,False,"Processing row 286: 2025-11-06 12:38:56.471298 -> Puzzle QWmz3 - URL https://lichess.org/training/QWmz3, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
QY6uF,https://lichess.org/training/QY6uF,TRUE,False,"Processing row 287: 2025-11-06 12:38:57.802151 -> Puzzle QY6uF - URL https://lichess.org/training/QY6uF, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Qfa8Q,https://lichess.org/training/Qfa8Q,TRUE,False,"Processing row 288: 2025-11-06 12:38:59.300647 -> Puzzle Qfa8Q - URL https://lichess.org/training/Qfa8Q, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
QkAK3,https://lichess.org/training/QkAK3,TRUE,False,"Processing row 289: 2025-11-06 12:39:00.572687 -> Puzzle QkAK3 - URL https://lichess.org/training/QkAK3, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
QmIyH,https://lichess.org/training/QmIyH,TRUE,False,"Processing row 290: 2025-11-06 12:39:01.866129 -> Puzzle QmIyH - URL https://lichess.org/training/QmIyH, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Qq4sc,https://lichess.org/training/Qq4sc,TRUE,False,"Processing row 291: 2025-11-06 12:39:03.038564 -> Puzzle Qq4sc - URL https://lichess.org/training/Qq4sc, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
R4hyO,https://lichess.org/training/R4hyO,TRUE,False,"Processing row 292: 2025-11-06 12:39:04.240216 -> Puzzle R4hyO - URL https://lichess.org/training/R4hyO, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
R9OH4,https://lichess.org/training/R9OH4,TRUE,False,"Processing row 293: 2025-11-06 12:39:05.654858 -> Puzzle R9OH4 - URL https://lichess.org/training/R9OH4, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
RJ6Nj,https://lichess.org/training/RJ6Nj,TRUE,False,"Processing row 294: 2025-11-06 12:39:06.885111 -> Puzzle RJ6Nj - URL https://lichess.org/training/RJ6Nj, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
RSMm2,https://lichess.org/training/RSMm2,TRUE,False,"Processing row 295: 2025-11-06 12:39:08.132960 -> Puzzle RSMm2 - URL https://lichess.org/training/RSMm2, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
RavwQ,https://lichess.org/training/RavwQ,TRUE,False,"Processing row 296: 2025-11-06 12:39:09.363197 -> Puzzle RavwQ - URL https://lichess.org/training/RavwQ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Rbocz,https://lichess.org/training/Rbocz,TRUE,False,"Processing row 297: 2025-11-06 12:39:10.554223 -> Puzzle Rbocz - URL https://lichess.org/training/Rbocz, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Rna8b,https://lichess.org/training/Rna8b,TRUE,False,"Processing row 298: 2025-11-06 12:39:11.774013 -> Puzzle Rna8b - URL https://lichess.org/training/Rna8b, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Rs6up,https://lichess.org/training/Rs6up,TRUE,False,"Processing row 299: 2025-11-06 12:39:12.923459 -> Puzzle Rs6up - URL https://lichess.org/training/Rs6up, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
RxiE7,https://lichess.org/training/RxiE7,TRUE,False,"Processing row 300: 2025-11-06 12:39:14.075946 -> Puzzle RxiE7 - URL https://lichess.org/training/RxiE7, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Rzfvu,https://lichess.org/training/Rzfvu,TRUE,False,"Processing row 301: 2025-11-06 12:39:15.241689 -> Puzzle Rzfvu - URL https://lichess.org/training/Rzfvu, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
S4sx7,https://lichess.org/training/S4sx7,TRUE,False,"Processing row 302: 2025-11-06 12:39:16.418013 -> Puzzle S4sx7 - URL https://lichess.org/training/S4sx7, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
S8QA7,https://lichess.org/training/S8QA7,TRUE,False,"Processing row 303: 2025-11-06 12:39:17.598147 -> Puzzle S8QA7 - URL https://lichess.org/training/S8QA7, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
SAaDI,https://lichess.org/training/SAaDI,TRUE,False,"Processing row 304: 2025-11-06 12:39:18.759174 -> Puzzle SAaDI - URL https://lichess.org/training/SAaDI, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
SCc0J,https://lichess.org/training/SCc0J,TRUE,False,"Processing row 305: 2025-11-06 12:39:19.942995 -> Puzzle SCc0J - URL https://lichess.org/training/SCc0J, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
SEReY,https://lichess.org/training/SEReY,TRUE,False,"Processing row 306: 2025-11-06 12:39:21.104895 -> Puzzle SEReY - URL https://lichess.org/training/SEReY, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
SEzfe,https://lichess.org/training/SEzfe,TRUE,False,"Processing row 307: 2025-11-06 12:39:22.297710 -> Puzzle SEzfe - URL https://lichess.org/training/SEzfe, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
SOtqd,https://lichess.org/training/SOtqd,TRUE,False,"Processing row 308: 2025-11-06 12:39:23.446640 -> Puzzle SOtqd - URL https://lichess.org/training/SOtqd, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
SkUaP,https://lichess.org/training/SkUaP,TRUE,False,"Processing row 309: 2025-11-06 12:39:24.678351 -> Puzzle SkUaP - URL https://lichess.org/training/SkUaP, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Sv6AI,https://lichess.org/training/Sv6AI,TRUE,False,"Processing row 310: 2025-11-06 12:39:25.861209 -> Puzzle Sv6AI - URL https://lichess.org/training/Sv6AI, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
T8TUE,https://lichess.org/training/T8TUE,TRUE,False,"Processing row 311: 2025-11-06 12:39:27.020127 -> Puzzle T8TUE - URL https://lichess.org/training/T8TUE, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
T9cV4,https://lichess.org/training/T9cV4,TRUE,False,"Processing row 312: 2025-11-06 12:39:28.191979 -> Puzzle T9cV4 - URL https://lichess.org/training/T9cV4, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
TDpDa,https://lichess.org/training/TDpDa,TRUE,False,"Processing row 313: 2025-11-06 12:39:29.434391 -> Puzzle TDpDa - URL https://lichess.org/training/TDpDa, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
TM2x8,https://lichess.org/training/TM2x8,TRUE,False,"Processing row 314: 2025-11-06 12:39:30.589144 -> Puzzle TM2x8 - URL https://lichess.org/training/TM2x8, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
TPBUU,https://lichess.org/training/TPBUU,TRUE,False,"Processing row 315: 2025-11-06 12:39:31.771064 -> Puzzle TPBUU - URL https://lichess.org/training/TPBUU, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
TWrlD,https://lichess.org/training/TWrlD,TRUE,False,"Processing row 316: 2025-11-06 12:39:32.963224 -> Puzzle TWrlD - URL https://lichess.org/training/TWrlD, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
TYVxK,https://lichess.org/training/TYVxK,TRUE,False,"Processing row 317: 2025-11-06 12:39:34.173635 -> Puzzle TYVxK - URL https://lichess.org/training/TYVxK, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
TgnDL,https://lichess.org/training/TgnDL,TRUE,False,"Processing row 318: 2025-11-06 12:39:35.422072 -> Puzzle TgnDL - URL https://lichess.org/training/TgnDL, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Tk1Im,https://lichess.org/training/Tk1Im,TRUE,False,"Processing row 319: 2025-11-06 12:39:36.620820 -> Puzzle Tk1Im - URL https://lichess.org/training/Tk1Im, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Tr6M2,https://lichess.org/training/Tr6M2,TRUE,False,"Processing row 320: 2025-11-06 12:39:37.859093 -> Puzzle Tr6M2 - URL https://lichess.org/training/Tr6M2, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
U3aD9,https://lichess.org/training/U3aD9,TRUE,False,"Processing row 321: 2025-11-06 12:39:39.024863 -> Puzzle U3aD9 - URL https://lichess.org/training/U3aD9, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UFEGs,https://lichess.org/training/UFEGs,FALSE,False,X
UHuT7,https://lichess.org/training/UHuT7,TRUE,False,"Processing row 323: 2025-11-06 12:39:40.274206 -> Puzzle UHuT7 - URL https://lichess.org/training/UHuT7, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
ULssp,https://lichess.org/training/ULssp,TRUE,False,"Processing row 324: 2025-11-06 12:39:41.517714 -> Puzzle ULssp - URL https://lichess.org/training/ULssp, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UPPQN,https://lichess.org/training/UPPQN,TRUE,False,"Processing row 325: 2025-11-06 12:39:42.698400 -> Puzzle UPPQN - URL https://lichess.org/training/UPPQN, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
US6od,https://lichess.org/training/US6od,TRUE,False,"Processing row 326: 2025-11-06 12:39:43.911724 -> Puzzle US6od - URL https://lichess.org/training/US6od, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UV2MD,https://lichess.org/training/UV2MD,TRUE,False,"Processing row 327: 2025-11-06 12:39:45.086916 -> Puzzle UV2MD - URL https://lichess.org/training/UV2MD, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UV4qk,https://lichess.org/training/UV4qk,TRUE,False,"Processing row 328: 2025-11-06 12:39:46.295034 -> Puzzle UV4qk - URL https://lichess.org/training/UV4qk, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UVfiH,https://lichess.org/training/UVfiH,TRUE,False,"Processing row 329: 2025-11-06 12:39:47.482212 -> Puzzle UVfiH - URL https://lichess.org/training/UVfiH, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UWr9p,https://lichess.org/training/UWr9p,TRUE,False,"Processing row 330: 2025-11-06 12:39:48.678911 -> Puzzle UWr9p - URL https://lichess.org/training/UWr9p, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UXbmm,https://lichess.org/training/UXbmm,TRUE,False,"Processing row 331: 2025-11-06 12:39:49.892862 -> Puzzle UXbmm - URL https://lichess.org/training/UXbmm, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UkbKD,https://lichess.org/training/UkbKD,TRUE,False,"Processing row 332: 2025-11-06 12:39:51.092013 -> Puzzle UkbKD - URL https://lichess.org/training/UkbKD, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Ukdal,https://lichess.org/training/Ukdal,TRUE,False,"Processing row 333: 2025-11-06 12:39:52.257756 -> Puzzle Ukdal - URL https://lichess.org/training/Ukdal, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UnWOp,https://lichess.org/training/UnWOp,TRUE,False,"Processing row 334: 2025-11-06 12:39:53.421209 -> Puzzle UnWOp - URL https://lichess.org/training/UnWOp, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Uqc5U,https://lichess.org/training/Uqc5U,TRUE,False,"Processing row 335: 2025-11-06 12:39:54.635910 -> Puzzle Uqc5U - URL https://lichess.org/training/Uqc5U, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UsSIc,https://lichess.org/training/UsSIc,TRUE,False,"Processing row 336: 2025-11-06 12:39:55.829236 -> Puzzle UsSIc - URL https://lichess.org/training/UsSIc, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UsgLA,https://lichess.org/training/UsgLA,TRUE,False,"Processing row 337: 2025-11-06 12:39:57.015031 -> Puzzle UsgLA - URL https://lichess.org/training/UsgLA, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
UxIuE,https://lichess.org/training/UxIuE,TRUE,False,"Processing row 338: 2025-11-06 12:39:58.295189 -> Puzzle UxIuE - URL https://lichess.org/training/UxIuE, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
V4F6M,https://lichess.org/training/V4F6M,TRUE,False,"Processing row 339: 2025-11-06 12:39:59.435475 -> Puzzle V4F6M - URL https://lichess.org/training/V4F6M, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
V6mTg,https://lichess.org/training/V6mTg,TRUE,False,"Processing row 340: 2025-11-06 12:40:00.631312 -> Puzzle V6mTg - URL https://lichess.org/training/V6mTg, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VAaZZ,https://lichess.org/training/VAaZZ,TRUE,False,"Processing row 341: 2025-11-06 12:40:01.839746 -> Puzzle VAaZZ - URL https://lichess.org/training/VAaZZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VD7rR,https://lichess.org/training/VD7rR,TRUE,False,"Processing row 342: 2025-11-06 12:40:03.032764 -> Puzzle VD7rR - URL https://lichess.org/training/VD7rR, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VIBMU,https://lichess.org/training/VIBMU,TRUE,False,"Processing row 343: 2025-11-06 12:40:04.236206 -> Puzzle VIBMU - URL https://lichess.org/training/VIBMU, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VR5Pw,https://lichess.org/training/VR5Pw,TRUE,False,"Processing row 344: 2025-11-06 12:40:05.429201 -> Puzzle VR5Pw - URL https://lichess.org/training/VR5Pw, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VSiUz,https://lichess.org/training/VSiUz,TRUE,False,"Processing row 345: 2025-11-06 12:40:06.666687 -> Puzzle VSiUz - URL https://lichess.org/training/VSiUz, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VWWbM,https://lichess.org/training/VWWbM,TRUE,False,"Processing row 346: 2025-11-06 12:40:07.938280 -> Puzzle VWWbM - URL https://lichess.org/training/VWWbM, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VY2Wf,https://lichess.org/training/VY2Wf,TRUE,False,"Processing row 347: 2025-11-06 12:40:09.109413 -> Puzzle VY2Wf - URL https://lichess.org/training/VY2Wf, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VdALJ,https://lichess.org/training/VdALJ,TRUE,False,"Processing row 348: 2025-11-06 12:40:10.286939 -> Puzzle VdALJ - URL https://lichess.org/training/VdALJ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VeFkS,https://lichess.org/training/VeFkS,TRUE,False,"Processing row 349: 2025-11-06 12:40:11.508954 -> Puzzle VeFkS - URL https://lichess.org/training/VeFkS, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
ViYRX,https://lichess.org/training/ViYRX,TRUE,False,"Processing row 350: 2025-11-06 12:40:12.696482 -> Puzzle ViYRX - URL https://lichess.org/training/ViYRX, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
VmfI0,https://lichess.org/training/VmfI0,TRUE,False,"Processing row 351: 2025-11-06 12:40:13.891312 -> Puzzle VmfI0 - URL https://lichess.org/training/VmfI0, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
W7FTV,https://lichess.org/training/W7FTV,TRUE,False,"Processing row 352: 2025-11-06 12:40:15.031850 -> Puzzle W7FTV - URL https://lichess.org/training/W7FTV, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
WLQQg,https://lichess.org/training/WLQQg,TRUE,False,"Processing row 353: 2025-11-06 12:40:16.173164 -> Puzzle WLQQg - URL https://lichess.org/training/WLQQg, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
WRHHr,https://lichess.org/training/WRHHr,TRUE,False,"Processing row 354: 2025-11-06 12:40:17.346077 -> Puzzle WRHHr - URL https://lichess.org/training/WRHHr, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
WZ2sv,https://lichess.org/training/WZ2sv,TRUE,False,"Processing row 355: 2025-11-06 12:40:18.491769 -> Puzzle WZ2sv - URL https://lichess.org/training/WZ2sv, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
WZHFA,https://lichess.org/training/WZHFA,TRUE,False,"Processing row 356: 2025-11-06 12:40:19.667370 -> Puzzle WZHFA - URL https://lichess.org/training/WZHFA, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
WfktV,https://lichess.org/training/WfktV,TRUE,False,"Processing row 357: 2025-11-06 12:40:20.818884 -> Puzzle WfktV - URL https://lichess.org/training/WfktV, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
WfqbU,https://lichess.org/training/WfqbU,TRUE,False,"Processing row 358: 2025-11-06 12:40:21.978044 -> Puzzle WfqbU - URL https://lichess.org/training/WfqbU, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
WovpH,https://lichess.org/training/WovpH,TRUE,False,"Processing row 359: 2025-11-06 12:40:23.264476 -> Puzzle WovpH - URL https://lichess.org/training/WovpH, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
WpSjW,https://lichess.org/training/WpSjW,TRUE,False,"Processing row 360: 2025-11-06 12:40:24.446848 -> Puzzle WpSjW - URL https://lichess.org/training/WpSjW, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Wq2LL,https://lichess.org/training/Wq2LL,TRUE,False,"Processing row 361: 2025-11-06 12:40:25.596411 -> Puzzle Wq2LL - URL https://lichess.org/training/Wq2LL, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
X2tJN,https://lichess.org/training/X2tJN,TRUE,False,"Processing row 362: 2025-11-06 12:40:26.778443 -> Puzzle X2tJN - URL https://lichess.org/training/X2tJN, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
